Day,No,Type,Time,Content
57,5,軽め(共感),15:00,"夫のLINEの通知オフ設定。
怪しすぎるでしょ。
「仕事の連絡が多いから」って嘘くさい。
女の勘は当たるのよ。
私の目は誤魔化せない。
共感したら「いいね」お願いします。"
57,6,軽め(一言),17:00,"夕方のこの時間。
夫の帰りが遅いとソワソワする。
「残業」の二文字を信じられない。
こんな自分、嫌だな。
もっと堂々としていたいのに。
惨めな気持ち。"
57,7,本気(誘導),20:00,"【画像文字案】
信じる勇気。
手放す勇気。
どちらも愛。

【本文】
パートナーを信じられなくて苦しいあなたへ。

信じることは、賭けです。
裏切られるリスクを受け入れること。
でも、信じなければ愛は育ちません。
「私はあなたを信じる」と決める。
その覚悟が、相手を変えることもあります。
あなたの愛を試してみて。

（改行）

「夫のスマホが怪しい…！疑心暗鬼で壊れそうな心を救う『信頼回復のステップ』」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ"
57,8,軽め(夜),21:00,"夜のリビング。
夫の目を見て話した。
逸らさずに聞いてくれた。
少しだけ、霧が晴れた気がする。
信じてみようかな、もう一度。
同じ気持ちの人、いますか？"
57,9,軽め(夜),22:00,"今日もお疲れ様でした。
不安な夜もある。
でも朝は必ず来る。
自分を信じて。
おやすみなさい。"
57,10,軽め(〆),23:00,"明日は今日より少しだけ、心が軽くなりますように。
信じる心が、届きますように。
プロフの固定投稿もぜひ。
おやすみなさい。"
58,1,本気(共感),07:00,"【画像文字案】
嘘の発覚。
崩れる信頼。
謝罪の言葉。
響かない心。

【本文】
「もう二度としない」
土下座する夫。
その背中を見下ろしながら、私の心は冷え切っていた。

借金、ギャンブル、異性関係。
嘘に嘘を重ねていた夫。
泣いて謝る夫を見ても、何も感じない。
「許してやり直そう」と思う自分と、
「もう無理」と拒絶する自分。

一度壊れた信頼は、元に戻るの？
修復の道のりが果てしなく遠い。
砂のお城みたいに崩れ去った。

私の実体験はプロフの固定投稿へ。
#嘘 #裏切り #再構築 #問題"
58,2,軽め(挨拶),08:00,"おはようございます。
鏡の中の自分と目が合う。
やつれた顔。
「大丈夫、私は悪くない」
言い聞かせて口紅を塗る。
戦闘開始の合図。
今日も無理せずいきましょう。"
58,3,軽め(問),10:00,"【質問】
パートナーの嘘、許せますか？

1. 許せる（一度だけなら...）
2. 許せない（即アウト！）
3. 内容による（金額とか相手とか）

正直に教えてください🙋‍♀️"
58,4,本気(解決),12:00,"【画像文字案】
「許す」か
「別れる」か。
第三の道を探す。

【本文】
裏切りは心に深い傷を残します。
すぐに結論を出す必要はありません。

「執行猶予期間」を設ける。
条件付きで様子を見る。
自分の感情を整理する時間を持ちましょう。
決めるのは、あなた自身です。
焦らなくていい。
あなたの人生の主導権は、あなたが握っている。

（改行）

「夫の嘘が発覚！『離婚』か『再構築』か迷った時に読む『心の整理術』」
具体的な方法はNoteで公開中。
#サレ妻 #離婚 #解決策"
58,5,軽め(共感),15:00,"夫が妙に優しくなった。
罪滅ぼしのつもり？
その優しさが逆に辛い。
「なかったこと」にはできないんだよ。
傷口に塩を塗られてる気分。
共感したら「いいね」お願いします。"
58,6,軽め(一言),17:00,"夕方のこの時間。
ふとした瞬間にフラッシュバック。
胸が苦しくなる。
トラウマってこういうことか。
深呼吸。
私はここにいる。大丈夫。"
58,7,本気(誘導),20:00,"【画像文字案】
自分のために
幸せを選ぼう。
どんな道でも。

【本文】
再構築か離婚かで悩むあなたへ。

どちらを選んでも、茨の道かもしれません。
でも、あなたが「自分で選んだ道」なら、
きっと歩いていけます。
夫のためでも、子供のためでもなく、
「私の幸せ」を基準に決めてください。
あなたは幸せになるために生まれてきたんだから。

（改行）

「夫の嘘が発覚！『離婚』か『再構築』か迷った時に読む『心の整理術』」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ"
58,8,軽め(夜),21:00,"夜のリビング。
夫が寝た後、一人で泣いた。
涙が枯れるまで泣いたら、少しスッキリした。
明日は笑えるかな。
泣きたい時は泣けばいい。
同じ気持ちの人、いますか？"
58,9,軽め(夜),22:00,"今日もお疲れ様でした。
傷ついた心は、時間が癒してくれる。
今はただ、休もう。
おやすみなさい。"
58,10,軽め(〆),23:00,"明日は今日より少しだけ、心が軽くなりますように。
自分の強さを、信じられますように。
プロフの固定投稿もぜひ。
おやすみなさい。"
59,1,本気(共感),07:00,"【画像文字案】
嫉妬の炎。
過去の恋人。
比べても無意味。
わかってるのに。

【本文】
「元カノは料理上手だった」
夫の何気ない一言。
悪気はないのかもしれない。
でも、私の心はズタズタ。

SNSで元カノを検索してしまう私。
キラキラした投稿を見て落ち込む。
「私より綺麗じゃん」

過去に勝とうとして、空回り。
今の私を見てほしいのに。
自信がなくて、卑屈になる自分が嫌い。

私の実体験はプロフの固定投稿へ。
#嫉妬 #元カノ #劣等感 #問題"
59,2,軽め(挨拶),08:00,"おはようございます。
朝ごはんの卵焼き。
「美味しい」って言ってよ。
元カノの味なんて忘れさせてやる。
フライパンを握る手に力が入る。
負けない。
今日も無理せずいきましょう。"
59,3,軽め(問),10:00,"【質問】
パートナーの過去、気になりますか？

1. 気になる（全部知りたい！）
2. 気にならない（過去は過去）
3. 知りたくない（聞きたくない...）

正直に教えてください🙋‍♀️"
59,4,本気(解決),12:00,"【画像文字案】
「今」を生きる。
「私」を生きる。
比較からの脱却。

【本文】
嫉妬は「自分にないもの」への憧れです。
でも、あなたには「あなただけの魅力」があります。

夫が選んだのは、過去の誰かではなく、今のあなたです。
その事実に自信を持ってください。
比較をやめれば、心は自由になります。
あなたは、あなたのままで素晴らしい。

（改行）

「元カノへの嫉妬が止まらない！『比較地獄』から抜け出すための『自己肯定感アップ術』」
具体的な方法はNoteで公開中。
#嫉妬心 #メンタルヘルス #解決策"
59,5,軽め(共感),15:00,"夫のアルバム見つけちゃった。
元カノとのツーショット。
捨ててよ、そんなの。
見なきゃよかった。
後悔先に立たず。
胸がチクチクする。
共感したら「いいね」お願いします。"
59,6,軽め(一言),17:00,"夕方のこの時間。
鏡を見てメイクを直す。
「私だって可愛い」
自分に言い聞かせる。
誰かと比べるのはもうやめよう。
私は私。"
